Elevação;Latitude;Longitude
73.51649475097656;-26.84269500000001;-49.25816927999995
73.97180938720703;-26.84269500000001;-49.25616927999995
74.77888488769531;-26.84269500000001;-49.25416927999995
81.4640884399414;-26.84269500000001;-49.25216927999995
104.2574005126953;-26.84269500000001;-49.25016927999994
101.4361267089844;-26.84269500000001;-49.24816927999994
110.0930557250977;-26.84269500000001;-49.24616927999994
163.7920227050781;-26.84269500000001;-49.24416927999994
357.7031555175781;-26.84069500000001;-49.29616928
267.2242431640625;-26.84069500000001;-49.29416928
173.3596343994141;-26.84069500000001;-49.29216928
92.84683227539062;-26.84069500000001;-49.29016927999999
75.85260772705078;-26.84069500000001;-49.28816927999999
75.26232147216797;-26.84069500000001;-49.28616927999999
91.33399963378906;-26.84069500000001;-49.28416927999999
85.18121337890625;-26.84069500000001;-49.28216927999998
76.41010284423828;-26.84069500000001;-49.28016927999998
97.08126068115234;-26.84069500000001;-49.27816927999998
95.23519897460938;-26.84069500000001;-49.27616927999998
71.2249984741211;-26.84069500000001;-49.27416927999997
65.1902084350586;-26.84069500000001;-49.27216927999997
63.41434097290039;-26.84069500000001;-49.27016927999997
69.01663970947266;-26.84069500000001;-49.26816927999997
67.01130676269531;-26.84069500000001;-49.26616927999996
69.36137390136719;-26.84069500000001;-49.26416927999996
76.44542694091797;-26.84069500000001;-49.26216927999996
75.82353210449219;-26.84069500000001;-49.26016927999996
88.55501556396484;-26.84069500000001;-49.25816927999995
84.73680877685547;-26.84069500000001;-49.25616927999995
93.1635513305664;-26.84069500000001;-49.25416927999995
89.17613220214844;-26.84069500000001;-49.25216927999995
85.55606079101562;-26.84069500000001;-49.25016927999994
80.33512878417969;-26.84069500000001;-49.24816927999994
123.1926803588867;-26.84069500000001;-49.24616927999994
204.8702239990234;-26.84069500000001;-49.24416927999994
318.2063598632812;-26.83869500000001;-49.29616928
220.8848876953125;-26.83869500000001;-49.29416928
141.3209838867188;-26.83869500000001;-49.29216928
88.87354278564453;-26.83869500000001;-49.29016927999999
78.6348648071289;-26.83869500000001;-49.28816927999999
88.46155548095703;-26.83869500000001;-49.28616927999999
88.67507934570312;-26.83869500000001;-49.28416927999999
119.9666137695312;-26.83869500000001;-49.28216927999998
110.1656646728516;-26.83869500000001;-49.28016927999998
86.48223876953125;-26.83869500000001;-49.27816927999998
78.42525482177734;-26.83869500000001;-49.27616927999998
68.30825805664062;-26.83869500000001;-49.27416927999997
65.11489868164062;-26.83869500000001;-49.27216927999997
65.03658294677734;-26.83869500000001;-49.27016927999997
66.00887298583984;-26.83869500000001;-49.26816927999997
67.29859924316406;-26.83869500000001;-49.26616927999996
67.04653930664062;-26.83869500000001;-49.26416927999996
70.84961700439453;-26.83869500000001;-49.26216927999996
92.1275863647461;-26.83869500000001;-49.26016927999996
109.7111740112305;-26.83869500000001;-49.25816927999995
103.8185729980469;-26.83869500000001;-49.25616927999995
98.92731475830078;-26.83869500000001;-49.25416927999995
96.06111907958984;-26.83869500000001;-49.25216927999995
78.1227798461914;-26.83869500000001;-49.25016927999994
83.34476470947266;-26.83869500000001;-49.24816927999994
108.7147064208984;-26.83869500000001;-49.24616927999994
139.0561065673828;-26.83869500000001;-49.24416927999994
292.9984130859375;-26.83669500000001;-49.29616928
198.4908294677734;-26.83669500000001;-49.29416928
132.4197235107422;-26.83669500000001;-49.29216928
89.37903594970703;-26.83669500000001;-49.29016927999999
86.05131530761719;-26.83669500000001;-49.28816927999999
88.56430053710938;-26.83669500000001;-49.28616927999999
89.05226135253906;-26.83669500000001;-49.28416927999999
93.81398010253906;-26.83669500000001;-49.28216927999998
95.70613861083984;-26.83669500000001;-49.28016927999998
85.14249420166016;-26.83669500000001;-49.27816927999998
73.93968200683594;-26.83669500000001;-49.27616927999998
75.89009094238281;-26.83669500000001;-49.27416927999997
66.64154052734375;-26.83669500000001;-49.27216927999997
63.3192138671875;-26.83669500000001;-49.27016927999997
69.02152252197266;-26.83669500000001;-49.26816927999997
71.98634338378906;-26.83669500000001;-49.26616927999996
69.656982421875;-26.83669500000001;-49.26416927999996
71.29827117919922;-26.83669500000001;-49.26216927999996
82.29419708251953;-26.83669500000001;-49.26016927999996
93.6855239868164;-26.83669500000001;-49.25816927999995
86.79212188720703;-26.83669500000001;-49.25616927999995
82.8284912109375;-26.83669500000001;-49.25416927999995
72.96885681152344;-26.83669500000001;-49.25216927999995
75.82563018798828;-26.83669500000001;-49.25016927999994
76.84984588623047;-26.83669500000001;-49.24816927999994
81.05657196044922;-26.83669500000001;-49.24616927999994
97.21650695800781;-26.83669500000001;-49.24416927999994
202.3929138183594;-26.83469500000001;-49.29616928
151.9685363769531;-26.83469500000001;-49.29416928
105.0650482177734;-26.83469500000001;-49.29216928
103.9937057495117;-26.83469500000001;-49.29016927999999
121.6787109375;-26.83469500000001;-49.28816927999999
78.8837890625;-26.83469500000001;-49.28616927999999
76.6193618774414;-26.83469500000001;-49.28416927999999
83.97674560546875;-26.83469500000001;-49.28216927999998
105.6550979614258;-26.83469500000001;-49.28016927999998
91.36177825927734;-26.83469500000001;-49.27816927999998
89.56177520751953;-26.83469500000001;-49.27616927999998
69.66465759277344;-26.83469500000001;-49.27416927999997
69.25677490234375;-26.83469500000001;-49.27216927999997
66.95643615722656;-26.83469500000001;-49.27016927999997
65.30168914794922;-26.83469500000001;-49.26816927999997
68.79781341552734;-26.83469500000001;-49.26616927999996
69.7314682006836;-26.83469500000001;-49.26416927999996
71.82373046875;-26.83469500000001;-49.26216927999996
84.1395034790039;-26.83469500000001;-49.26016927999996
86.37629699707031;-26.83469500000001;-49.25816927999995
75.12958526611328;-26.83469500000001;-49.25616927999995
71.49977111816406;-26.83469500000001;-49.25416927999995
70.95132446289062;-26.83469500000001;-49.25216927999995
77.01277923583984;-26.83469500000001;-49.25016927999994
81.43537139892578;-26.83469500000001;-49.24816927999994
98.18870544433594;-26.83469500000001;-49.24616927999994
121.3289184570312;-26.83469500000001;-49.24416927999994
124.2359313964844;-26.83269500000001;-49.29616928
119.3876495361328;-26.83269500000001;-49.29416928
80.2337417602539;-26.83269500000001;-49.29216928
94.8321762084961;-26.83269500000001;-49.29016927999999
105.8985137939453;-26.83269500000001;-49.28816927999999
77.19587707519531;-26.83269500000001;-49.28616927999999
68.49189758300781;-26.83269500000001;-49.28416927999999
75.53316497802734;-26.83269500000001;-49.28216927999998
101.2448196411133;-26.83269500000001;-49.28016927999998
95.32198333740234;-26.83269500000001;-49.27816927999998
70.65019989013672;-26.83269500000001;-49.27616927999998
68.19479370117188;-26.83269500000001;-49.27416927999997
69.1912841796875;-26.83269500000001;-49.27216927999997
68.66477966308594;-26.83269500000001;-49.27016927999997
65.08041381835938;-26.83269500000001;-49.26816927999997
67.93737030029297;-26.83269500000001;-49.26616927999996
69.04741668701172;-26.83269500000001;-49.26416927999996
70.72351837158203;-26.83269500000001;-49.26216927999996
72.4743881225586;-26.83269500000001;-49.26016927999996
70.91156768798828;-26.83269500000001;-49.25816927999995
70.47620391845703;-26.83269500000001;-49.25616927999995
75.08467102050781;-26.83269500000001;-49.25416927999995
88.98481750488281;-26.83269500000001;-49.25216927999995
82.27783203125;-26.83269500000001;-49.25016927999994
93.66158294677734;-26.83269500000001;-49.24816927999994
145.5187072753906;-26.83269500000001;-49.24616927999994
175.4193115234375;-26.83269500000001;-49.24416927999994
78.41239166259766;-26.83069500000001;-49.29616928
85.39458465576172;-26.83069500000001;-49.29416928
80.94432067871094;-26.83069500000001;-49.29216928
87.00912475585938;-26.83069500000001;-49.29016927999999
79.57437133789062;-26.83069500000001;-49.28816927999999
71.63460540771484;-26.83069500000001;-49.28616927999999
66.5474624633789;-26.83069500000001;-49.28416927999999
67.32994842529297;-26.83069500000001;-49.28216927999998
83.36231231689453;-26.83069500000001;-49.28016927999998
91.50135040283203;-26.83069500000001;-49.27816927999998
76.09050750732422;-26.83069500000001;-49.27616927999998
65.00919342041016;-26.83069500000001;-49.27416927999997
64.86090850830078;-26.83069500000001;-49.27216927999997
64.143310546875;-26.83069500000001;-49.27016927999997
67.02618408203125;-26.83069500000001;-49.26816927999997
67.05744934082031;-26.83069500000001;-49.26616927999996
68.02706909179688;-26.83069500000001;-49.26416927999996
70.74179077148438;-26.83069500000001;-49.26216927999996
72.22602844238281;-26.83069500000001;-49.26016927999996
75.01860809326172;-26.83069500000001;-49.25816927999995
75.84893798828125;-26.83069500000001;-49.25616927999995
80.50912475585938;-26.83069500000001;-49.25416927999995
94.9467544555664;-26.83069500000001;-49.25216927999995
106.159797668457;-26.83069500000001;-49.25016927999994
129.306884765625;-26.83069500000001;-49.24816927999994
175.6841735839844;-26.83069500000001;-49.24616927999994
161.9410705566406;-26.83069500000001;-49.24416927999994
68.5892562866211;-26.82869500000001;-49.29616928
77.45293426513672;-26.82869500000001;-49.29416928
84.92185974121094;-26.82869500000001;-49.29216928
86.84833526611328;-26.82869500000001;-49.29016927999999
71.48353576660156;-26.82869500000001;-49.28816927999999
70.32764434814453;-26.82869500000001;-49.28616927999999
68.96742248535156;-26.82869500000001;-49.28416927999999
67.63897705078125;-26.82869500000001;-49.28216927999998
71.78971099853516;-26.82869500000001;-49.28016927999998
69.76616668701172;-26.82869500000001;-49.27816927999998
70.77114868164062;-26.82869500000001;-49.27616927999998
68.0;-26.82869500000001;-49.27416927999997
66.90509033203125;-26.82869500000001;-49.27216927999997
66.88098907470703;-26.82869500000001;-49.27016927999997
66.14363861083984;-26.82869500000001;-49.26816927999997
67.70970916748047;-26.82869500000001;-49.26616927999996
67.16407012939453;-26.82869500000001;-49.26416927999996
69.53218078613281;-26.82869500000001;-49.26216927999996
79.43417358398438;-26.82869500000001;-49.26016927999996
86.05833435058594;-26.82869500000001;-49.25816927999995
100.6755676269531;-26.82869500000001;-49.25616927999995
95.81217956542969;-26.82869500000001;-49.25416927999995
100.5608444213867;-26.82869500000001;-49.25216927999995
92.1631851196289;-26.82869500000001;-49.25016927999994
110.4927978515625;-26.82869500000001;-49.24816927999994
120.2724380493164;-26.82869500000001;-49.24616927999994
132.9349060058594;-26.82869500000001;-49.24416927999994
65.41259765625;-26.82669500000002;-49.29616928
68.22288513183594;-26.82669500000002;-49.29416928
68.2513656616211;-26.82669500000002;-49.29216928
69.8325424194336;-26.82669500000002;-49.29016927999999
70.0;-26.82669500000002;-49.28816927999999
66.39274597167969;-26.82669500000002;-49.28616927999999
69.38510131835938;-26.82669500000002;-49.28416927999999
71.36678314208984;-26.82669500000002;-49.28216927999998
71.96429443359375;-26.82669500000002;-49.28016927999998
70.94601440429688;-26.82669500000002;-49.27816927999998
65.42781829833984;-26.82669500000002;-49.27616927999998
67.23003387451172;-26.82669500000002;-49.27416927999997
68.793701171875;-26.82669500000002;-49.27216927999997
70.88516998291016;-26.82669500000002;-49.27016927999997
69.03372192382812;-26.82669500000002;-49.26816927999997
70.793701171875;-26.82669500000002;-49.26616927999996
67.14662170410156;-26.82669500000002;-49.26416927999996
67.39195251464844;-26.82669500000002;-49.26216927999996
70.35009002685547;-26.82669500000002;-49.26016927999996
87.71979522705078;-26.82669500000002;-49.25816927999995
91.04169464111328;-26.82669500000002;-49.25616927999995
81.92658996582031;-26.82669500000002;-49.25416927999995
74.10179138183594;-26.82669500000002;-49.25216927999995
98.3636474609375;-26.82669500000002;-49.25016927999994
118.0425033569336;-26.82669500000002;-49.24816927999994
135.4512634277344;-26.82669500000002;-49.24616927999994
95.59607696533203;-26.82669500000002;-49.24416927999994
76.49295043945312;-26.82469500000002;-49.29616928
70.44898223876953;-26.82469500000002;-49.29416928
65.57770538330078;-26.82469500000002;-49.29216928
68.26985931396484;-26.82469500000002;-49.29016927999999
66.59104919433594;-26.82469500000002;-49.28816927999999
65.48003387451172;-26.82469500000002;-49.28616927999999
66.94572448730469;-26.82469500000002;-49.28416927999999
67.54861450195312;-26.82469500000002;-49.28216927999998
71.56613159179688;-26.82469500000002;-49.28016927999998
80.7640380859375;-26.82469500000002;-49.27816927999998
70.1107177734375;-26.82469500000002;-49.27616927999998
67.91156005859375;-26.82469500000002;-49.27416927999997
69.49612426757812;-26.82469500000002;-49.27216927999997
70.91858673095703;-26.82469500000002;-49.27016927999997
70.72615814208984;-26.82469500000002;-49.26816927999997
69.43023681640625;-26.82469500000002;-49.26616927999996
73.32490539550781;-26.82469500000002;-49.26416927999996
68.19744110107422;-26.82469500000002;-49.26216927999996
67.06668853759766;-26.82469500000002;-49.26016927999996
69.3530502319336;-26.82469500000002;-49.25816927999995
71.5593490600586;-26.82469500000002;-49.25616927999995
70.87759399414062;-26.82469500000002;-49.25416927999995
70.89997100830078;-26.82469500000002;-49.25216927999995
80.09329223632812;-26.82469500000002;-49.25016927999994
118.2140579223633;-26.82469500000002;-49.24816927999994
102.4710922241211;-26.82469500000002;-49.24616927999994
83.29931640625;-26.82469500000002;-49.24416927999994
108.2257080078125;-26.82269500000002;-49.29616928
85.60633850097656;-26.82269500000002;-49.29416928
74.20828247070312;-26.82269500000002;-49.29216928
74.68082427978516;-26.82269500000002;-49.29016927999999
75.49439239501953;-26.82269500000002;-49.28816927999999
66.87657928466797;-26.82269500000002;-49.28616927999999
65.3121109008789;-26.82269500000002;-49.28416927999999
66.73677062988281;-26.82269500000002;-49.28216927999998
67.31350708007812;-26.82269500000002;-49.28016927999998
70.14263153076172;-26.82269500000002;-49.27816927999998
69.24201202392578;-26.82269500000002;-49.27616927999998
68.49126434326172;-26.82269500000002;-49.27416927999997
69.12539672851562;-26.82269500000002;-49.27216927999997
70.43252563476562;-26.82269500000002;-49.27016927999997
74.73094940185547;-26.82269500000002;-49.26816927999997
78.07347106933594;-26.82269500000002;-49.26616927999996
89.5039291381836;-26.82269500000002;-49.26416927999996
87.23637390136719;-26.82269500000002;-49.26216927999996
68.99356842041016;-26.82269500000002;-49.26016927999996
71.53341674804688;-26.82269500000002;-49.25816927999995
69.0084457397461;-26.82269500000002;-49.25616927999995
83.2059097290039;-26.82269500000002;-49.25416927999995
93.64896392822266;-26.82269500000002;-49.25216927999995
85.91827392578125;-26.82269500000002;-49.25016927999994
93.78236389160156;-26.82269500000002;-49.24816927999994
80.44865417480469;-26.82269500000002;-49.24616927999994
93.18334197998047;-26.82269500000002;-49.24416927999994
96.01590728759766;-26.82069500000002;-49.29616928
93.52688598632812;-26.82069500000002;-49.29416928
73.81001281738281;-26.82069500000002;-49.29216928
83.36965942382812;-26.82069500000002;-49.29016927999999
77.7980728149414;-26.82069500000002;-49.28816927999999
71.24211120605469;-26.82069500000002;-49.28616927999999
69.59549713134766;-26.82069500000002;-49.28416927999999
70.80699157714844;-26.82069500000002;-49.28216927999998
71.53182983398438;-26.82069500000002;-49.28016927999998
68.71891784667969;-26.82069500000002;-49.27816927999998
67.82344818115234;-26.82069500000002;-49.27616927999998
67.0878677368164;-26.82069500000002;-49.27416927999997
66.0;-26.82069500000002;-49.27216927999997
66.41421508789062;-26.82069500000002;-49.27016927999997
67.94942474365234;-26.82069500000002;-49.26816927999997
71.3729476928711;-26.82069500000002;-49.26616927999996
89.55567932128906;-26.82069500000002;-49.26416927999996
89.55880737304688;-26.82069500000002;-49.26216927999996
92.62741088867188;-26.82069500000002;-49.26016927999996
77.14032745361328;-26.82069500000002;-49.25816927999995
70.06366729736328;-26.82069500000002;-49.25616927999995
74.40887451171875;-26.82069500000002;-49.25416927999995
87.22203826904297;-26.82069500000002;-49.25216927999995
87.21149444580078;-26.82069500000002;-49.25016927999994
78.80994415283203;-26.82069500000002;-49.24816927999994
86.27369689941406;-26.82069500000002;-49.24616927999994
108.6290054321289;-26.82069500000002;-49.24416927999994
95.05545043945312;-26.81869500000002;-49.29616928
93.89888763427734;-26.81869500000002;-49.29416928
84.93294525146484;-26.81869500000002;-49.29216928
74.60950469970703;-26.81869500000002;-49.29016927999999
77.2808837890625;-26.81869500000002;-49.28816927999999
81.5486068725586;-26.81869500000002;-49.28616927999999
95.46609497070312;-26.81869500000002;-49.28416927999999
87.19397735595703;-26.81869500000002;-49.28216927999998
72.80077362060547;-26.81869500000002;-49.28016927999998
67.46440124511719;-26.81869500000002;-49.27816927999998
74.42501068115234;-26.81869500000002;-49.27616927999998
67.45249938964844;-26.81869500000002;-49.27416927999997
65.95893859863281;-26.81869500000002;-49.27216927999997
67.83785247802734;-26.81869500000002;-49.27016927999997
70.83098602294922;-26.81869500000002;-49.26816927999997
70.30842590332031;-26.81869500000002;-49.26616927999996
70.80140686035156;-26.81869500000002;-49.26416927999996
85.5522689819336;-26.81869500000002;-49.26216927999996
97.60844421386719;-26.81869500000002;-49.26016927999996
82.55204772949219;-26.81869500000002;-49.25816927999995
71.17528533935547;-26.81869500000002;-49.25616927999995
74.59467315673828;-26.81869500000002;-49.25416927999995
113.192626953125;-26.81869500000002;-49.25216927999995
95.96751403808594;-26.81869500000002;-49.25016927999994
76.93452453613281;-26.81869500000002;-49.24816927999994
95.13098907470703;-26.81869500000002;-49.24616927999994
112.8838500976562;-26.81869500000002;-49.24416927999994
86.25;-26.81669500000002;-49.29616928
94.55179595947266;-26.81669500000002;-49.29416928
86.32665252685547;-26.81669500000002;-49.29216928
88.00071716308594;-26.81669500000002;-49.29016927999999
89.70479583740234;-26.81669500000002;-49.28816927999999
88.00929260253906;-26.81669500000002;-49.28616927999999
87.660888671875;-26.81669500000002;-49.28416927999999
78.16989135742188;-26.81669500000002;-49.28216927999998
67.83983612060547;-26.81669500000002;-49.28016927999998
63.24954223632812;-26.81669500000002;-49.27816927999998
62.01985931396484;-26.81669500000002;-49.27616927999998
66.74628448486328;-26.81669500000002;-49.27416927999997
65.41507720947266;-26.81669500000002;-49.27216927999997
68.0;-26.81669500000002;-49.27016927999997
70.71662902832031;-26.81669500000002;-49.26816927999997
84.5634765625;-26.81669500000002;-49.26616927999996
87.91849517822266;-26.81669500000002;-49.26416927999996
85.85163116455078;-26.81669500000002;-49.26216927999996
112.5049438476562;-26.81669500000002;-49.26016927999996
99.11557006835938;-26.81669500000002;-49.25816927999995
77.22676086425781;-26.81669500000002;-49.25616927999995
70.8510513305664;-26.81669500000002;-49.25416927999995
81.08511352539062;-26.81669500000002;-49.25216927999995
